,Mean_MpH,Latitude,Longitude
1084,14.722594806709411,40.7332,-74.0098
1085,14.599805102711448,40.73321,-73.99110999999999
1086,14.998584611589461,40.73323,-74.00303000000001
1087,14.285830930839781,40.73324,-74.00071
1088,14.530967063162114,40.733259999999994,-73.98115
1089,14.460836382924896,40.733290000000004,-73.98718000000001
1090,14.627754286380764,40.7333,-73.99332
1091,14.48895171234596,40.733340000000005,-73.98318
1092,14.530754189515852,40.73337,-73.98524
1093,15.017191829221828,40.73338,-74.00258000000001
1094,16.859085965701183,40.73338,-74.00437
1095,14.765029142730743,40.7334,-74.00425
1096,14.65537600230844,40.7334,-74.00855
1097,14.72414775173071,40.73344,-73.99549
1098,14.34003071919539,40.73344,-74.0011
1099,14.689838460194606,40.73353,-73.98987
1100,14.567282949298757,40.73359,-74.00734
1101,15.58558675080134,40.73361,-74.00281
1102,14.563293553760062,40.73364,-74.00262
1103,14.757636265029094,40.73366,-73.99951999999999
1104,15.136192582076758,40.7337,-74.00164000000001
1105,14.666620062847365,40.73373,-74.00274
1106,14.530822243292093,40.733740000000004,-74.00628
1107,15.657317807233886,40.7338,-74.00447
1108,14.600613024372795,40.73384,-73.98073000000001
1109,14.817093240251916,40.73384,-74.0012
1110,14.757172407725728,40.73387,-74.0101
1111,14.709496069605894,40.73392,-73.99279
1112,14.884181023376195,40.73393,-73.98275
1113,14.624031500924168,40.73397,-73.98877
1114,15.256500184116284,40.73397,-74.00036999999999
1115,14.499618750003417,40.733979999999995,-73.98668
1116,14.494000206315201,40.733979999999995,-73.99094000000001
1117,14.537484382924882,40.73401,-73.98477
1118,14.52924663607099,40.73401,-74.00456
1119,14.48966339687992,40.73403,-73.99505
1120,14.79334960118515,40.73407,-73.99965999999999
1121,14.476198742383652,40.73408,-73.9777
1122,14.645420121926737,40.73409,-74.00849000000001
1123,15.207332466229001,40.73413,-74.00621
1124,14.6977470928508,40.73415,-73.99918000000001
1125,14.354267466886757,40.7342,-73.97487
1126,14.212757497142402,40.73421,-73.97476
1127,14.905475355452896,40.73425,-74.00296999999999
1128,14.853347441732874,40.73426,-73.98355
1129,14.583582691230538,40.7343,-74.00716
1130,14.741098229465166,40.73434,-74.0024
1131,15.635975200942864,40.73442,-74.00627
1132,14.789581086177403,40.734429999999996,-73.98031
1133,14.71648829663328,40.73444,-74.00616
1134,14.518922580169347,40.73445,-73.9899
1135,14.606133435984141,40.73448,-74.00139
1136,14.464421114998482,40.73453,-73.99226999999999
1137,14.605140097150494,40.73454,-74.01004
1138,14.875151781961437,40.7346,-73.98435
1139,14.604993646360489,40.73462,-73.98621999999999
1140,14.75850545429687,40.73465,-73.98828
1141,14.664270675323401,40.73465,-74.00475
1142,14.547240047785332,40.73467,-73.99459
1143,14.661114574689389,40.73469,-73.99996999999999
1144,14.381103108120232,40.73478,-73.99871
1145,14.719864459172863,40.73478,-74.00843
1146,14.611327880325712,40.734790000000004,-73.99072
1147,14.651840679273866,40.73485,-73.98312
1148,14.685725192861524,40.73489,-74.00315
1149,14.373969368257029,40.735,-74.00698
1150,14.572549349771444,40.73502,-73.97988000000001
1151,15.051303059511257,40.73507,-74.00197
1152,14.759787756265103,40.73513,-74.00157
1153,14.771916303707597,40.73513,-74.00605
1154,14.74035935062698,40.7352,-73.98579000000001
1155,14.677996207085632,40.7352,-73.99169
1156,14.724804808182776,40.73529,-73.98782
1157,14.750483152262362,40.7353,-74.00493
1158,14.299757967868464,40.73531,-73.98983
1159,14.514496199478929,40.73531,-73.99412
1160,14.648043578980309,40.73531,-74.00036
1161,14.852548851911221,40.73531,-74.00997
1162,13.969433461289228,40.73537,-73.97478000000001
1163,14.855344647112044,40.73537,-73.98998
1164,14.793347185379531,40.73539,-73.99826999999999
1165,14.321207609244619,40.73542,-73.97511
1166,14.754353450611935,40.73543,-73.98269
1167,14.758973741740133,40.73552,-74.00837
1168,14.575902456710443,40.73553,-74.00334000000001
1169,15.081664102729022,40.73553,-74.00598000000001
1170,14.65309342680986,40.73554,-74.0017
1171,14.655064881523133,40.73558,-73.97944
1172,14.74811648696989,40.73573,-74.0068
1173,14.603229313480023,40.73576,-74.00176
1174,14.845211598628897,40.73579,-73.98536
1175,14.788026170322658,40.73579,-74.00155
1176,15.019084536389204,40.73583,-74.00604
1177,15.068489595958585,40.73585,-74.00593
1178,14.200647471002377,40.735859999999995,-73.97518000000001
1179,14.525684476395906,40.73588,-73.9874
1180,10.839314426051603,40.735890000000005,-73.99123
1181,14.633664711245908,40.735929999999996,-74.00072
1182,14.48969514083264,40.73594,-73.97482
1183,14.801709310770988,40.73595,-73.98937
1184,14.444090901828327,40.73597,-74.00513000000001
1185,14.623359833271177,40.73597,-74.00992
1186,14.672700742430406,40.736,-73.98949
1187,14.781190656715347,40.73601,-73.99361
1188,14.589066059299135,40.73602,-73.98227
1189,14.545812911893783,40.73603,-73.9978
1190,14.855606965188448,40.73619,-73.979
1191,14.605078308645496,40.73619,-74.00832
1192,14.734817581488365,40.7362,-74.00353
1193,14.755756040869416,40.73638,-73.98494000000001
1194,14.524688124793487,40.73642,-74.00662
1195,14.55371670020377,40.73644,-74.00195
1196,14.553711369719245,40.736470000000004,-73.98697
1197,14.699903090948522,40.73653,-73.98894
1198,14.697498640514258,40.73653,-74.00582
1199,14.65979978942579,40.73656,-74.0011
1200,15.503696227549819,40.73658,-73.98906
1201,14.851193587462669,40.7366,-73.98185
1202,15.093695072218535,40.73661,-74.00531
1203,14.70560472546126,40.736670000000004,-73.99734000000001
1204,14.540336137255139,40.73669,-73.99311999999999
1205,14.58787075586046,40.73684,-74.00371
1206,14.356322326512773,40.73687,-73.97851
1207,14.905427515713788,40.73688,-74.00553000000001
1208,14.49059910413563,40.73695,-74.00825
1209,14.504810501945217,40.73695,-74.00983000000001
1210,14.73161320890397,40.736959999999996,-73.98451
1211,14.074161228642142,40.736959999999996,-74.0065
1212,14.49864112547179,40.73702,-73.97485999999999
1213,14.621265103345237,40.73705,-73.98654
1214,14.354855354817987,40.73707,-74.00214
1215,14.410828900965482,40.737109999999994,-73.99034
1216,15.200037704531104,40.737120000000004,-73.98852
1217,14.565999363159749,40.73717,-73.98863
1218,14.789997390800504,40.73717,-74.00146
1219,14.798321349534069,40.737190000000005,-74.00577
1220,14.617014670551884,40.73721,-73.9814
1221,14.794764668190354,40.73722,-74.00063
1222,13.794981681922266,40.73724,-73.97447
1223,14.32471531240561,40.73733,-73.98539
1224,14.75879436484321,40.73733,-73.99265
1225,14.55881932565746,40.737359999999995,-73.99684
1226,14.479883125718784,40.73738,-73.97452
1227,14.774724634446548,40.73746,-73.97415
1228,14.64461123380661,40.73754,-73.98409000000001
1229,14.427857807828133,40.73754,-74.00386999999999
1230,14.811614075609405,40.73754,-74.00478000000001
1231,14.839329477920304,40.73755,-73.97805
1232,14.75262569454894,40.73755,-74.00561
1233,14.998811946239497,40.73755,-74.00571
1234,14.604619931179123,40.73755,-74.00649
1235,14.538926284658002,40.73755,-74.00820999999999
1236,14.956180139314956,40.737559999999995,-74.00981
1237,15.014056581629283,40.73764,-73.98612
1238,14.666539744279083,40.73766,-74.00176
1239,14.88919927602405,40.73771,-73.98809
1240,15.078776803067957,40.73775,-73.9882
1241,14.958342956372318,40.7378,-73.99013000000001
1242,15.251100735005652,40.73785,-74.00565999999999
1243,14.454555761831813,40.73786,-74.00017
1244,14.816430796031135,40.73788,-73.98091
1245,14.780845884656957,40.73791,-73.98496999999999
1246,14.770184932290563,40.73792,-73.99223
1247,14.565016322170987,40.73794,-73.98683
1248,14.603807942113571,40.738040000000005,-73.99634
1249,14.57132695601807,40.73813,-74.00203
1250,14.627362482274403,40.73813,-74.00386999999999
1251,14.508494263836452,40.73813,-74.00414
1252,15.01530247401351,40.73814,-74.00561
1253,14.653787712538499,40.73814,-74.00647
1254,14.57587045471856,40.73815,-74.00815
1255,14.657310192660512,40.73816,-73.98364000000001
1256,14.441517767645433,40.738170000000004,-73.9776
1257,14.646846298495603,40.73819,-73.97414
1258,14.705832289737476,40.738209999999995,-73.98568
1259,15.201978453159068,40.73829,-73.98767
1260,14.573878228215724,40.73834,-73.98778
1261,14.249006654415027,40.73836,-73.97378
1262,15.68584741213717,40.73839,-74.00386
1263,14.856229008398312,40.738490000000006,-73.98995
1264,14.620938425911396,40.73851,-73.9918
1265,16.409131743781458,40.73851,-74.00371
1266,14.927983800784013,40.73852,-73.98642
1267,14.288206000961853,40.73852,-74.01012
1268,14.446515433679362,40.73855,-73.99968
1269,14.436100562360318,40.73856,-73.98043
1270,14.728028901522292,40.738690000000005,-73.99587
1271,14.736190972477928,40.73874,-74.0024
1272,13.273411532231314,40.73876,-74.00355
1273,14.731854960243691,40.73876,-74.00386
1274,13.97802280652893,40.73876,-74.00542
1275,14.92997471459535,40.73876,-74.00551
1276,15.033665589599758,40.73876,-74.00646
1277,14.791438290336478,40.73876,-74.0081
1278,15.18627940879445,40.73877,-74.0034
1279,14.534302237175044,40.7388,-73.97715
1280,14.410770095730511,40.73881,-74.00990999999999
1281,14.643494074219978,40.73883,-73.98315
1282,14.433872176861572,40.73884,-73.98524
1283,14.623113409396517,40.73887,-73.98725
1284,15.098439884786607,40.73892,-73.98736
1285,14.440675469650287,40.73896,-73.9731
1286,14.561181316812911,40.73904,-73.97355999999999
1287,14.418018301056211,40.73905,-74.00546999999999
1288,14.82585296792225,40.73907,-74.00305
1289,14.630947762390148,40.739090000000004,-73.99136999999999
1290,15.24867450639824,40.73911,-74.00316
1291,14.601317756273971,40.73917,-73.97998
1292,14.515943478627248,40.73918,-73.98977
1293,14.343563251069725,40.73923,-73.97819
1294,14.572636992071185,40.73924,-73.99918000000001
1295,14.603502262545708,40.73927,-73.99545
1296,14.34260687827542,40.73935,-74.00962
1297,14.902411054523137,40.73938,-74.00278
1298,14.381799561320301,40.73938,-74.00805
1299,14.277689083398066,40.7394,-74.00645
1300,14.953176991311306,40.73941,-74.00541
1301,14.383999721009863,40.73942,-74.00386999999999
1302,14.787299781301762,40.73949,-73.98679
1303,14.750808160151058,40.7395,-73.98266
1304,14.60326739337996,40.7395,-73.98476
1305,14.757173077188769,40.739540000000005,-73.9869
1306,15.96883963906692,40.73963,-74.00633
1307,14.637978411687463,40.739670000000004,-73.99094000000001
1308,14.517711002203,40.739740000000005,-74.00249000000001
1309,14.9297974619536,40.73977,-73.97292
1310,14.678537411710336,40.73979,-73.97954
1311,14.657427685264103,40.73985,-73.98958
1312,14.845395054065722,40.73986,-73.99502
1313,14.78753033433052,40.73988,-73.99871
1314,14.394608637534802,40.74003,-74.0053
1315,14.529957547644154,40.74004,-73.97625
1316,14.610042719491586,40.74005,-73.9727
1317,14.536526124380678,40.740109999999994,-73.9822
1318,14.754802327201126,40.74017,-73.98425999999999
1319,15.062590969432119,40.74017,-73.9863
1320,16.16067434765702,40.74018,-73.97614
1321,15.048063132475985,40.74021,-73.98640999999999
1322,14.552167028918488,40.74025,-73.99053
1323,14.703336043234353,40.74026,-74.00586
1324,14.648075211036668,40.74029,-74.00796
1325,16.223104370555465,40.7403,-73.97310999999999
1326,14.179152940073072,40.74033,-73.97317
1327,14.400940274074916,40.74041,-73.97909
1328,14.298017855736664,40.74044,-73.97309
1329,14.648505269313903,40.74044,-73.99459
1330,14.58878117714398,40.74044,-74.00199
1331,14.815167507025834,40.74047,-73.99829
1332,14.601588577822271,40.74058,-73.98935
1333,14.656526118191861,40.74064,-73.9758
1334,14.292701451503566,40.74067,-73.9729
1335,14.674891229770697,40.74073,-73.98176
1336,14.715176536548562,40.74073,-74.00896
1337,14.683210326225824,40.740790000000004,-73.98380999999999
1338,14.825328699551447,40.740829999999995,-73.98581999999999
1339,14.539963175386447,40.74085,-74.00513000000001
1340,14.696123520631483,40.74087,-73.98593000000001
1341,14.652320879251073,40.74088,-73.98798000000001
1342,14.608040991482547,40.74088,-73.99006999999999
1343,14.660186290136265,40.74094,-74.0075
1344,15.213927121994464,40.74095,-74.00534
1345,16.179234285292804,40.740990000000004,-74.00545
1346,14.759701089068495,40.74103,-73.97864
1347,14.848694750036616,40.74103,-73.99416
1348,14.668514918343153,40.74106,-73.99786
1349,14.584208809932761,40.74108,-74.00155
1350,14.568092585408948,40.74127,-73.97534
1351,14.501295617921894,40.74134,-73.98131
1352,14.806603614398737,40.74136,-73.98914
1353,14.49595935690827,40.741409999999995,-73.98336
1354,14.692013452396942,40.741440000000004,-73.98538
1355,14.23361313885721,40.74147,-74.00874
1356,14.963305160184984,40.741479999999996,-73.98549
1357,14.935235909679633,40.74154,-73.98751
1358,14.762997990386955,40.74155,-73.9896
1359,14.797745110539555,40.741620000000005,-73.99374
1360,14.735980299221795,40.741640000000004,-73.99743000000001
1361,14.672765934333594,40.741640000000004,-74.00482
1362,14.565702507310617,40.741640000000004,-74.00699
1363,14.537824603284184,40.74165,-73.97819
1364,14.604140299770407,40.74167,-74.00112
1365,15.18799251620866,40.74168,-74.00492
1366,14.658562153935327,40.74197,-73.98085999999999
1367,14.645402246644158,40.742020000000004,-73.98291
1368,14.920683373723236,40.742059999999995,-73.98491999999999
1369,14.588560700962942,40.74211,-73.98503000000001
1370,14.799530064796775,40.74212,-74.00818000000001
1371,15.393099611806697,40.742129999999996,-74.00455
1372,14.659379991063009,40.74214,-73.98706
1373,15.053739980087338,40.74222,-73.9891
1374,14.398289011033295,40.74223,-73.99329
1375,14.695749870144173,40.74223,-73.99701
1376,14.798467652296273,40.742259999999995,-74.0007
1377,14.576878843608528,40.74228,-73.97773000000001
1378,14.49819281338264,40.742290000000004,-74.00443
1379,15.830338299041161,40.7423,-74.00854
1380,15.056358686918152,40.74235,-74.00869
1381,14.616863025339743,40.7424,-73.98895999999999
1382,14.86068482668303,40.742459999999994,-74.00887
1383,14.620712080067642,40.742540000000005,-74.00793
1384,14.735022487323015,40.74259,-73.98040999999999
1385,14.580874375758945,40.74264,-73.98246
1386,14.662933222395603,40.74268,-73.98447
1387,15.01365737709013,40.74273,-73.98458000000001
1388,14.618237224871518,40.74277,-73.9866
1389,13.816949575584578,40.74279,-73.97247
1390,14.591502065329784,40.74281,-73.99658000000001
1391,14.563222035327978,40.74283,-73.98866
1392,15.294277856118471,40.74283,-74.00771
1393,14.837271266548616,40.74285,-74.00027
1394,14.892677590909493,40.74288,-74.004
1395,14.716451505426352,40.74289,-73.97728000000001
1396,14.630259483272571,40.7429,-73.99280999999999
1397,14.499659569236794,40.74305,-73.98917
1398,14.371923671032238,40.74307,-74.00875
1399,14.429951514991282,40.74309,-73.97400999999999
1400,14.68204902857784,40.74317,-74.00854
1401,14.429685844401597,40.743179999999995,-73.97208
1402,14.43985311699174,40.74321,-73.97995
1403,14.69582293364125,40.74326,-73.98201
1404,15.095743884227556,40.7433,-73.98402
1405,14.640372078100935,40.74334,-73.98413000000001
1406,14.523907339602887,40.743390000000005,-73.98615
1407,14.78172184641439,40.74343,-73.99613000000001
1408,14.624380805945272,40.74343,-73.99985
1409,14.649489423279078,40.74345,-73.98819
1410,14.727686863138162,40.74347,-74.00724
1411,14.559425994510814,40.74348,-74.00358
1412,14.687066527916473,40.74351,-73.97681999999999
1413,14.7205642827164,40.74357,-73.99231999999999
1414,14.50170591793253,40.74378,-73.97351
1415,14.688963978689598,40.7438,-73.98903
1416,14.571061742846835,40.74382,-73.9795
1417,14.53944398270933,40.74387,-73.97163
1418,14.554640665766662,40.74388,-73.98156
1419,14.70054101917959,40.74392,-73.98357
1420,15.299677312965251,40.743959999999994,-73.98368
1421,14.279811980215232,40.743959999999994,-74.00838
1422,14.890919938128047,40.744,-73.9857
1423,14.629938681107971,40.744009999999996,-73.99943
1424,14.639567956968037,40.74406,-74.00316
1425,14.802577435652273,40.74406,-74.00681
1426,14.861151030793023,40.74407,-73.98775
1427,14.643159630977422,40.7441,-73.99564000000001
1428,14.631140847229789,40.74411,-73.97636999999999
1429,14.755255716326667,40.744170000000004,-74.00854
1430,14.65470623118424,40.74419,-73.99186999999999
1431,14.36482341931637,40.7442,-73.97134
1432,15.082365700329012,40.74435,-73.97131
1433,14.645521622425003,40.744440000000004,-73.97905
1434,14.670867088229183,40.74445,-73.97301999999999
1435,14.552448703515829,40.7445,-73.97522
1436,14.680669021779883,40.7445,-73.98111
1437,14.282029028453136,40.74451,-73.97124000000001
1438,14.917434178049568,40.74453,-73.98313
1439,14.647698532001062,40.74453,-73.98886999999999
1440,14.630659514448043,40.74458,-73.98323
1441,14.59974150588149,40.74462,-73.98525
1442,14.702133764718956,40.74463,-73.99897
1443,14.62345552371951,40.744640000000004,-74.00273
1444,14.794232239535567,40.74465,-74.00638000000001
1445,14.38828463734169,40.744679999999995,-73.9873
1446,14.662544731493078,40.744690000000006,-74.00825
1447,14.401459654055195,40.74477,-73.99516
1448,14.672043860386806,40.74477,-74.00844000000001
1449,14.56011443418874,40.74478,-73.97588
1450,14.36880672724153,40.74481,-73.99141999999999
1451,15.407891777272892,40.74492,-73.99875
1452,14.925469388272651,40.74505,-73.97859
1453,14.339387749645569,40.74507,-73.97256999999999
1454,14.684972386605503,40.745129999999996,-73.98065
1455,14.776663588088272,40.74516,-73.98268
1456,14.657098046228858,40.74517,-73.97094
1457,14.705448269496534,40.74517,-73.97475
1458,16.310384137046398,40.7452,-73.98278
1459,14.456366982204324,40.74522,-74.0023
1460,14.533670141632241,40.74523,-74.00596
1461,14.63192022970567,40.74524,-73.9848
1462,14.703569475760597,40.745290000000004,-73.98873
1463,14.529982171683722,40.745290000000004,-73.99848
1464,14.611824156185127,40.7453,-73.98685
1465,14.419191230018377,40.745329999999996,-73.99856
1466,14.67209789692567,40.74538,-73.99471
1467,14.886335645263102,40.74538,-74.00813000000001
1468,14.650373503431352,40.74539,-73.97733000000001
1469,14.920255205279688,40.74542,-73.99096999999999
1470,14.526493913958634,40.74544,-73.97539
1471,14.44877902515632,40.74545,-74.00831
1472,14.879951143341591,40.74568,-73.97211999999999
1473,14.61847512797525,40.74572,-73.9781
1474,14.52710745124548,40.745740000000005,-73.98021
1475,14.427647725143103,40.74577,-73.97044
1476,15.331852601376912,40.74579,-73.98222
1477,14.999030577229403,40.7458,-73.97431
1478,14.82837003485404,40.74582,-74.00553000000001
1479,14.775061618450545,40.74583,-73.98232
1480,14.608088320729955,40.74586,-73.98435
1481,14.673062831957392,40.74586,-74.00186
1482,14.828485131419232,40.74592,-73.98639
1483,14.636052262521964,40.74596,-73.998
1484,15.862287757633887,40.74599,-73.97476
1485,14.728495132792503,40.74599,-74.00802
1486,14.992704609999294,40.746,-73.99426
1487,8.421771676703367,40.74604,-73.97485999999999
1488,14.638422969418487,40.74604,-73.97679000000001
1489,14.612827599896189,40.74604,-73.99051999999999
1490,14.671881285207,40.74605,-73.98862
1491,8.954360455585794,40.74607,-73.97484
1492,14.931605505486552,40.74609,-73.97491
1493,14.393681716592415,40.746109999999994,-73.97480999999999
1494,15.27785726878168,40.74628,-73.97469
1495,14.531293140127806,40.74631,-73.97166999999999
1496,14.510826999355247,40.746320000000004,-73.97364
1497,14.597415447400147,40.74638,-73.97761
1498,14.468858368979882,40.746390000000005,-74.00511
1499,14.584051333505911,40.7464,-73.97972
1500,14.866954067856714,40.7464,-73.98177
1501,14.335647898700826,40.74641,-73.96938
1502,14.440640337542503,40.74646,-73.98191
1503,14.563456234587605,40.74649,-73.9839
1504,14.475413128959763,40.74651,-74.00137
1505,14.487784643944552,40.74653,-73.98595
1506,14.655756961666942,40.74658,-73.99755
1507,17.370621705766244,40.746590000000005,-73.97455
1508,14.63225841797687,40.74662,-73.99381
1509,14.794569834791748,40.74666,-73.99006999999999
1510,14.77042806473405,40.74668,-73.97447
1511,14.605769649060829,40.746790000000004,-74.00786
1512,14.556233354216022,40.746809999999996,-73.98848000000001
1513,14.574108783570736,40.74693,-73.96927
1514,14.454762979370315,40.74693,-73.97121
1515,14.44722784397285,40.74694,-73.97319
1516,14.719368731615832,40.747,-73.97715
1517,14.431356386574462,40.74702,-74.00465
1518,14.71172817183555,40.74705,-73.98125999999999
1519,14.416071372789187,40.74707,-73.97924
1520,14.94456968384135,40.7471,-73.98344
1521,15.245381553586919,40.74713,-73.98145
1522,14.589380983366608,40.747170000000004,-73.98549
1523,14.69437181954129,40.747170000000004,-74.00088000000001
1524,14.649362307830303,40.74719,-73.97567
1525,14.709857646133209,40.7472,-73.9971
1526,14.602170690376386,40.747240000000005,-73.99336
1527,14.616525073068328,40.747279999999996,-73.98962
1528,14.61457526287581,40.74729,-73.97583
1529,14.421504321195046,40.7473,-73.97404
1530,15.542342245737116,40.747370000000004,-73.97605
1531,17.42207777007117,40.747409999999995,-73.9762
1532,14.649434156483451,40.7475,-74.00773000000001
1533,14.779302256980682,40.74754,-73.97077
1534,14.63011405511152,40.74755,-73.98833
1535,11.569490160716562,40.74756,-73.96876
1536,14.321724944223059,40.74756,-73.97274
1537,14.597063531714456,40.747609999999995,-73.9767
1538,14.868482605345632,40.747679999999995,-73.97879
1539,14.672878000023228,40.747690000000006,-74.00417
1540,14.820442719515075,40.74772,-73.98076
1541,15.005209887858143,40.74776,-74.0077
1542,14.551501228953954,40.74777,-73.98295999999999
1543,14.587341400615195,40.74777,-73.98505
1544,14.600184129386987,40.74778,-74.00044
1545,14.871668748653061,40.7478,-73.98095
1546,14.375544930555655,40.74781,-73.96836
1547,14.378694867397122,40.747820000000004,-73.99665
1548,15.109714060669194,40.74785,-73.97055999999999
1549,14.830459964465657,40.747859999999996,-73.99291
1550,14.538748278568514,40.74788,-73.97543
1551,14.85026283701089,40.7479,-73.98916
1552,14.790658399638788,40.74792,-73.97359
1553,17.39132361747024,40.74797,-73.97052
1554,15.68259075516008,40.748059999999995,-73.97033
1555,16.078458938151787,40.748059999999995,-74.00783
1556,15.812287058161735,40.7481,-73.97022
1557,14.766651603817568,40.74818,-73.97231
1558,14.370744702455088,40.74818,-74.00765
1559,15.030938331031845,40.74821,-74.00741
1560,14.736935165247433,40.74823,-73.97625
1561,14.502114846984137,40.748290000000004,-73.97834
1562,14.246557290886546,40.7483,-73.98819
1563,14.861749798449996,40.74834,-73.98031
1564,14.312738172505059,40.74835,-74.00368
1565,17.533917746147882,40.74841,-73.97091
1566,14.497760062478433,40.74841,-73.99998000000001
1567,14.470017028316471,40.74842,-73.9805
1568,14.558175828467515,40.74843,-73.98246999999999
1569,14.648481313113079,40.74843,-73.98458000000001
1570,14.867190783095342,40.74843,-73.9962
1571,14.497996217722715,40.748470000000005,-73.99246
1572,14.542952825636208,40.7485,-73.97497
1573,14.455247219574792,40.74852,-73.9887
1574,14.520871041929725,40.74853,-73.97314
1575,14.768869082150074,40.74876,-73.9697
1576,14.714289164612076,40.74884,-74.00098
1577,14.619652778080647,40.74885,-73.9758
1578,14.43574479968421,40.748870000000004,-73.96998
1579,15.873885472332667,40.74888,-74.00693000000001
1580,14.724359653351401,40.74892,-73.97789
1581,14.565207583657685,40.74892,-74.00704
1582,14.546740469549592,40.74895,-73.97986
1583,14.51868388119253,40.74897,-74.00324
1584,15.069878457166892,40.74903,-73.98005
1585,14.674985897587348,40.74905,-73.98201999999999
1586,14.36924645200034,40.74905,-73.99575
1587,14.444433766991335,40.7491,-73.98408
1588,14.861814204686993,40.7491,-73.99201
1589,14.625472289800896,40.749109999999995,-73.97452
1590,14.643349639862889,40.74913,-73.98824
1591,14.71743088565877,40.749159999999996,-73.97269
1592,14.985369609697711,40.74941,-73.96938
1593,15.069716701012789,40.74947,-73.97535
1594,14.558042483086888,40.74954,-73.97744
1595,14.548015973859426,40.74954,-74.00657
1596,14.960043475823198,40.74957,-73.97941
1597,14.594668504743582,40.749590000000005,-74.00279
1598,14.573513831260508,40.74965,-73.9796
1599,14.741236359963512,40.74965,-73.99906999999999
1600,14.667249806673494,40.74967,-73.98156999999999
1601,14.42221776429248,40.74967,-73.9953
1602,14.629690398066252,40.74971,-73.99155999999999
1603,14.624487292317765,40.74972,-73.98362
1604,14.240358744359053,40.74974,-73.97407
1605,13.856154469415959,40.74975,-73.96993
1606,14.673028678743552,40.74982,-73.98775
1607,14.47794176802561,40.749829999999996,-73.9722
1608,15.69283847119247,40.74998,-74.00621
1609,14.419450118595957,40.75009,-73.9749
1610,14.43011888662659,40.75011,-73.96887
1611,14.6056290084038,40.75016,-73.97699
1612,14.757126288242,40.75018,-74.00607
1613,14.617853717816782,40.75019,-73.97896
1614,14.83772784233957,40.75022,-74.00232
1615,14.525000284295734,40.75026,-73.99863
1616,14.373905416743767,40.75026,-74.00828
1617,15.370558713204762,40.75027,-73.97915
1618,14.87053823513108,40.75028,-73.98111999999999
1619,14.63190590124149,40.75029,-73.99485
1620,14.73553354162111,40.75031,-73.99112
1621,14.716263430240943,40.75034,-73.98318
1622,15.320182237472487,40.75039,-73.97881
1623,14.402939014192867,40.75039,-74.00848
1624,14.589791639714052,40.75046,-73.98728
1625,14.502905385797492,40.75049,-73.97171
1626,14.995861271988916,40.750609999999995,-73.9789
1627,14.94894343691065,40.750690000000006,-73.98781
1628,14.557363316129333,40.75075,-73.9684
1629,14.697688070417993,40.75076,-73.97440999999999
1630,14.570309701895036,40.75077,-73.97654
1631,14.577188743830295,40.75079,-74.00564
1632,14.616181176867773,40.7508,-73.9785
1633,13.937327271977901,40.75083,-73.97858000000001
1634,14.650170921416828,40.75083,-74.00188
1635,12.399774937028907,40.750859999999996,-73.97865
1636,14.592148264886644,40.750890000000005,-73.97872
1637,14.585200095262195,40.7509,-73.98068
1638,15.209901392184554,40.7509,-73.99816
1639,14.684479162741042,40.75096,-73.98272
1640,14.711446067100766,40.75101,-73.99061
1641,14.435829393129307,40.75107,-73.99803
1642,14.572585312436779,40.751090000000005,-73.98682
1643,14.61003476259757,40.75112,-73.97126
1644,14.531228491771172,40.75132,-73.99915
1645,14.822551301996235,40.75136,-73.96795
1646,14.73813198283546,40.75139,-74.00518000000001
1647,14.723487562430256,40.75142,-73.97804000000001
1648,14.765154433907167,40.75143,-73.97391999999999
1649,14.621347385970363,40.75144,-73.98767
1650,14.489350621627082,40.75144,-74.00143
1651,14.568623692839497,40.751459999999994,-73.97603000000001
1652,14.479117179425906,40.7515,-73.99772
1653,14.636658203002018,40.751509999999996,-73.97825999999999
1654,14.743801622648634,40.75152,-73.98021999999999
1655,14.64394925355743,40.75152,-73.99395
1656,14.704441703244534,40.75158,-73.98228
1657,14.392290289567327,40.75166,-73.99013000000001
1658,14.805292100110096,40.7517,-73.9864
1659,14.499121401248898,40.751709999999996,-74.00782
1660,14.48546516468958,40.75175,-73.9708
1661,14.572345589638601,40.75178,-74.00802
1662,14.477162106257778,40.75184,-73.96745
1663,14.323989729364973,40.75184,-73.99969
1664,15.464316809704084,40.751940000000005,-73.99956
1665,16.63929145512748,40.75195,-74.00068
1666,14.729389191533107,40.75202,-73.96769
1667,14.558298325123543,40.75202,-74.00474
1668,14.38415584718296,40.75205,-73.97346999999999
1669,14.690802563504564,40.75208,-74.00098
1670,14.474789656389543,40.75212,-73.97556
1671,14.599902709906424,40.752140000000004,-73.97977
1672,14.562825042501341,40.752179999999996,-73.98751999999999
1673,14.470069425622816,40.7522,-73.98182
1674,14.440550999997445,40.7522,-73.99346
1675,14.285136472053534,40.75221,-73.99938
1676,14.715674916921245,40.75224,-73.99947
1677,14.505492830689718,40.75228,-73.96728
1678,14.919381743491515,40.75229,-73.98969
1679,14.547562906559758,40.752320000000005,-73.98595
1680,14.543145405629748,40.75233,-73.96703000000001
1681,14.677366158686828,40.75238,-73.97034000000001
1682,14.543448520007972,40.752390000000005,-74.00757
1683,14.377371805937646,40.75241,-73.97835
1684,15.622537877682163,40.75248,-73.96694000000001
1685,12.372577304032143,40.75253,-73.96489
1686,14.283604628132723,40.75265,-74.00426999999999
1687,14.551022008397112,40.75268,-73.97301
1688,14.293573809615221,40.75269,-74.00053
